Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","1999","1999","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2000","2000","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2001","2001","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2002","2002","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2003","2003","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2004","2004","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2005","2005","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2006","2006","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2007","2007","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2008","2008","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2009","2009","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2010","2010","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2011","2011","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2012","2012","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2013","2013","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2014","2014","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2015","2015","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2016","2016","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5510","Production","821","Fibre crops nes","2017","2017","tonnes","","M","Data not available"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1961","1961","ha","70000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1962","1962","ha","72000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1963","1963","ha","74000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1964","1964","ha","76000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1965","1965","ha","77000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1966","1966","ha","79000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1967","1967","ha","80000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1968","1968","ha","81000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1969","1969","ha","45000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1970","1970","ha","28000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1971","1971","ha","27000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1972","1972","ha","25000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1973","1973","ha","26000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1974","1974","ha","27000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1975","1975","ha","26000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1976","1976","ha","25000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1977","1977","ha","25000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1978","1978","ha","27000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1979","1979","ha","27000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1980","1980","ha","30000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1981","1981","ha","32000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1982","1982","ha","32000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1983","1983","ha","30000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1984","1984","ha","35000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1985","1985","ha","38000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1986","1986","ha","44000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1987","1987","ha","46000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1988","1988","ha","53000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1989","1989","ha","60000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1990","1990","ha","65000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1991","1991","ha","72000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1992","1992","ha","78000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1993","1993","ha","81700","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1994","1994","ha","93000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1995","1995","ha","108000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1996","1996","ha","125000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1997","1997","ha","127000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1998","1998","ha","131000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","1999","1999","ha","134000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2000","2000","ha","133000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2001","2001","ha","143000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2002","2002","ha","166000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2003","2003","ha","165000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2004","2004","ha","180000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2005","2005","ha","198000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2006","2006","ha","175000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2007","2007","ha","121000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2008","2008","ha","119000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2009","2009","ha","130000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2010","2010","ha","151766","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2011","2011","ha","168539","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2012","2012","ha","174752","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2013","2013","ha","180265","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2014","2014","ha","184425","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2015","2015","ha","187560","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2016","2016","ha","189939","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","94","Fonio","2017","2017","ha","191770","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1961","1961","hg/ha","4714","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1962","1962","hg/ha","5000","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1963","1963","hg/ha","5000","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1964","1964","hg/ha","5000","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1965","1965","hg/ha","4935","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1966","1966","hg/ha","4937","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1967","1967","hg/ha","5000","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1968","1968","hg/ha","5062","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1969","1969","hg/ha","5556","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1970","1970","hg/ha","6429","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1971","1971","hg/ha","6667","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1972","1972","hg/ha","5600","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1973","1973","hg/ha","5385","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1974","1974","hg/ha","6296","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1975","1975","hg/ha","6154","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1976","1976","hg/ha","5600","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1977","1977","hg/ha","5600","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1978","1978","hg/ha","5926","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1979","1979","hg/ha","5926","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1980","1980","hg/ha","6000","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1981","1981","hg/ha","6250","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1982","1982","hg/ha","6250","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1983","1983","hg/ha","6000","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1984","1984","hg/ha","6571","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1985","1985","hg/ha","6579","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1986","1986","hg/ha","6136","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1987","1987","hg/ha","5652","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1988","1988","hg/ha","5660","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1989","1989","hg/ha","5833","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1990","1990","hg/ha","6000","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1991","1991","hg/ha","5972","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1992","1992","hg/ha","6026","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1993","1993","hg/ha","6120","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1994","1994","hg/ha","5914","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1995","1995","hg/ha","5370","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1996","1996","hg/ha","5120","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1997","1997","hg/ha","5197","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1998","1998","hg/ha","5191","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","1999","1999","hg/ha","5299","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2000","2000","hg/ha","5714","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2001","2001","hg/ha","5594","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2002","2002","hg/ha","5000","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2003","2003","hg/ha","5030","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2004","2004","hg/ha","4500","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2005","2005","hg/ha","4798","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2006","2006","hg/ha","4571","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2007","2007","hg/ha","5702","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2008","2008","hg/ha","5882","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2009","2009","hg/ha","5692","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2010","2010","hg/ha","5211","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2011","2011","hg/ha","4862","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2012","2012","hg/ha","4663","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2013","2013","hg/ha","4541","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2014","2014","hg/ha","4459","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2015","2015","hg/ha","4405","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2016","2016","hg/ha","4370","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","94","Fonio","2017","2017","hg/ha","4347","Fc","Calculated data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1961","1961","tonnes","33000","F","FAO estimate"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1962","1962","tonnes","36000","F","FAO estimate"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1963","1963","tonnes","37000","F","FAO estimate"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1964","1964","tonnes","38000","F","FAO estimate"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1965","1965","tonnes","38000","F","FAO estimate"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1966","1966","tonnes","39000","F","FAO estimate"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1967","1967","tonnes","40000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1968","1968","tonnes","41000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1969","1969","tonnes","25000","F","FAO estimate"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1970","1970","tonnes","18000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1971","1971","tonnes","18000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1972","1972","tonnes","14000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1973","1973","tonnes","14000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1974","1974","tonnes","17000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1975","1975","tonnes","16000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1976","1976","tonnes","14000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1977","1977","tonnes","14000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1978","1978","tonnes","16000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1979","1979","tonnes","16000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1980","1980","tonnes","18000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1981","1981","tonnes","20000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1982","1982","tonnes","20000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1983","1983","tonnes","18000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1984","1984","tonnes","23000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1985","1985","tonnes","25000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1986","1986","tonnes","27000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1987","1987","tonnes","26000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1988","1988","tonnes","30000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1989","1989","tonnes","35000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1990","1990","tonnes","39000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1991","1991","tonnes","43000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1992","1992","tonnes","47000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1993","1993","tonnes","50000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1994","1994","tonnes","55000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1995","1995","tonnes","58000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1996","1996","tonnes","64000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1997","1997","tonnes","66000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1998","1998","tonnes","68000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","1999","1999","tonnes","71000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2000","2000","tonnes","76000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2001","2001","tonnes","80000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2002","2002","tonnes","83000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2003","2003","tonnes","83000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2004","2004","tonnes","81000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2005","2005","tonnes","95000","F","FAO estimate"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2006","2006","tonnes","80000","F","FAO estimate"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2007","2007","tonnes","69000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2008","2008","tonnes","70000","","Official data"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2009","2009","tonnes","74000","F","FAO estimate"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2010","2010","tonnes","79087","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2011","2011","tonnes","81941","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2012","2012","tonnes","81486","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2013","2013","tonnes","81863","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2014","2014","tonnes","82240","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2015","2015","tonnes","82617","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2016","2016","tonnes","82995","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5510","Production","94","Fonio","2017","2017","tonnes","83372","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1961","1961","ha","300000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1962","1962","ha","300000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1963","1963","ha","300000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1964","1964","ha","300000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1965","1965","ha","300000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1966","1966","ha","300000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1967","1967","ha","300000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1968","1968","ha","300000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1969","1969","ha","300000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1970","1970","ha","450000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1971","1971","ha","450000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1972","1972","ha","450000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1973","1973","ha","450000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1974","1974","ha","450000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1975","1975","ha","450000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1976","1976","ha","450000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1977","1977","ha","450000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1978","1978","ha","450000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1979","1979","ha","550000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1980","1980","ha","550000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1981","1981","ha","550000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1982","1982","ha","550000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1983","1983","ha","570000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1984","1984","ha","570000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1985","1985","ha","570000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1986","1986","ha","570000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1987","1987","ha","570000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1988","1988","ha","570000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1989","1989","ha","578000","","Official data"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1990","1990","ha","580000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1991","1991","ha","630000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1992","1992","ha","650000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1993","1993","ha","680000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1994","1994","ha","640000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1995","1995","ha","643589","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1996","1996","ha","660000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1997","1997","ha","680000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1998","1998","ha","710000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","1999","1999","ha","730000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2000","2000","ha","727596","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2001","2001","ha","722621","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2002","2002","ha","724934","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2003","2003","ha","726690","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2004","2004","ha","728866","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2005","2005","ha","731000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2006","2006","ha","722748","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2007","2007","ha","732000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2008","2008","ha","720658","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2009","2009","ha","780000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2010","2010","ha","790000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2011","2011","ha","795000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2012","2012","ha","800000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2013","2013","ha","795000","F","FAO estimate"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2014","2014","ha","791867","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2015","2015","ha","821533","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2016","2016","ha","831265","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5312","Area harvested","512","Fruit, citrus nes","2017","2017","ha","839628","Im","FAO data based on imputation methodology"
"QC","Crops","159","Nigeria","5419","Yield","512","Fruit, citrus nes","1961","1961","hg/ha","33333","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","512","Fruit, citrus nes","1962","1962","hg/ha","33333","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","512","Fruit, citrus nes","1963","1963","hg/ha","33333","Fc","Calculated data"
"QC","Crops","159","Nigeria","5419","Yield","512","Fruit, citrus nes","1964","1964","hg/ha","33333","Fc","Calculated data"
